delay,concurrency level,response time
0,1,0.05105900764465332
0,1,0.04771900177001953
0,1,0.04560589790344238
0,1,0.046766042709350586
0,1,0.05174112319946289
0,1,0.04368996620178223
0,1,0.04056382179260254
0,1,0.04439401626586914
0,1,0.03963494300842285
0,1,0.04780983924865723
0,1,0.04950094223022461
0,1,0.047505855560302734
0,1,0.04200410842895508
0,1,0.04654407501220703
0,1,0.043560028076171875
0,1,0.04706907272338867
0,1,0.04786515235900879
0,1,0.05099296569824219
0,1,0.04558110237121582
0,1,0.04593014717102051
0,1,0.049247026443481445
0,1,0.05273604393005371
0,1,0.04577207565307617
0,1,0.043135881423950195
0,1,0.04450511932373047
0,1,0.05197715759277344
0,1,0.07219696044921875
0,1,0.0695490837097168
0,1,0.04575991630554199
0,1,0.04337787628173828
0,1,0.04589486122131348
0,1,0.04467010498046875
0,1,0.04750394821166992
0,1,0.04419898986816406
0,1,0.04667997360229492
0,1,0.04891800880432129
0,1,0.055806875228881836
0,1,0.043966054916381836
0,1,0.04458904266357422
0,1,0.04776811599731445
0,1,0.04651212692260742
0,1,0.05106306076049805
0,1,0.05200505256652832
0,1,0.04918098449707031
0,1,0.04320096969604492
0,1,0.04067206382751465
0,1,0.052902936935424805
0,1,0.04631185531616211
0,1,0.04879403114318848
0,1,0.04590892791748047
0,1,0.04590201377868652
0,1,0.04964184761047363
0,1,0.04611515998840332
0,1,0.04449105262756348
0,1,0.04439115524291992
0,1,0.046878814697265625
0,1,0.04943704605102539
0,1,0.055757999420166016
0,1,0.044198036193847656
0,1,0.04851889610290527
0,1,0.046766042709350586
0,1,0.05242109298706055
0,1,0.054270029067993164
0,1,0.046048879623413086
0,1,0.04413914680480957
0,1,0.04731583595275879
0,1,0.04439997673034668
0,1,0.05132603645324707
0,1,0.043914079666137695
0,1,0.04649996757507324
0,1,0.045146942138671875
0,1,0.04343605041503906
0,1,0.0506439208984375
0,1,0.0466609001159668
0,1,0.06920099258422852
0,1,0.04280900955200195
0,1,0.040840864181518555
0,1,0.04347109794616699
0,1,0.04628896713256836
0,1,0.04528403282165527
0,1,0.047393083572387695
0,1,0.04904913902282715
0,1,0.04925394058227539
0,1,0.053008079528808594
0,1,0.04839301109313965
0,1,0.04754781723022461
0,1,0.052861928939819336
0,1,0.04640388488769531
0,1,0.05506491661071777
0,1,0.04426288604736328
0,1,0.0447840690612793
0,1,0.043643951416015625
0,1,0.05229997634887695
0,1,0.05200910568237305
0,1,0.04912304878234863
0,1,0.0472409725189209
0,1,0.04434704780578613
0,1,0.06385612487792969
0,1,0.057810068130493164
0,1,0.0462489128112793
0,1,0.04733395576477051
0,1,0.04194188117980957
0,1,0.04861593246459961
0,1,0.04965615272521973
0,1,0.04240298271179199
0,1,0.05718207359313965
0,1,0.04707908630371094
0,1,0.052017927169799805
0,1,0.0494990348815918
0,1,0.04615902900695801
0,1,0.0446009635925293
0,1,0.04905295372009277
0,1,0.04831814765930176
0,1,0.05104494094848633
0,1,0.04442596435546875
0,1,0.047518014907836914
0,1,0.04621315002441406
0,1,0.04086804389953613
0,1,0.04864192008972168
0,1,0.043222904205322266
0,1,0.07888293266296387
0,1,0.03993701934814453
0,1,0.04451394081115723
0,1,0.04498600959777832
0,1,0.044714927673339844
0,1,0.047013044357299805
0,1,0.04720902442932129
0,1,0.04711008071899414
0,1,0.051084041595458984
0,1,0.05602312088012695
0,1,0.04532003402709961
0,1,0.04656982421875
0,1,0.04195094108581543
0,1,0.050321102142333984
0,1,0.05049705505371094
0,1,0.04761910438537598
0,1,0.04304099082946777
0,1,0.04580807685852051
0,1,0.05044889450073242
0,1,0.050646066665649414
0,1,0.04599499702453613
0,1,0.04507589340209961
0,1,0.04754519462585449
0,1,0.0434260368347168
0,1,0.05459308624267578
0,1,0.05140495300292969
0,1,0.043435096740722656
0,1,0.043183088302612305
0,1,0.04122304916381836
0,1,0.051550865173339844
0,1,0.05351090431213379
0,1,0.044557809829711914
0,1,0.04528188705444336
0,1,0.04727482795715332
0,1,0.04710793495178223
0,1,0.057981014251708984
0,1,0.04523015022277832
0,1,0.05086922645568848
0,1,0.061116933822631836
0,1,0.04565286636352539
0,1,0.05299997329711914
0,1,0.04576611518859863
0,1,0.04192185401916504
0,1,0.04608511924743652
0,1,0.045500993728637695
0,1,0.047859907150268555
0,1,0.0479581356048584
0,1,0.08725905418395996
0,1,0.04429793357849121
0,1,0.04590201377868652
0,1,0.04483985900878906
0,1,0.042402029037475586
0,1,0.04841303825378418
0,1,0.04715394973754883
0,1,0.04971909523010254
0,1,0.048182010650634766
0,1,0.046957969665527344
0,1,0.04115891456604004
0,1,0.038365840911865234
0,1,0.04500102996826172
0,1,0.04723501205444336
0,1,0.05070805549621582
0,1,0.044795989990234375
0,1,0.048174142837524414
0,1,0.047100067138671875
0,1,0.048458099365234375
0,1,0.0534820556640625
0,1,0.04587221145629883
0,1,0.04433584213256836
0,1,0.04398012161254883
0,1,0.05107283592224121
0,1,0.05091118812561035
0,1,0.04661202430725098
0,1,0.04305005073547363
0,1,0.043055057525634766
0,1,0.04468178749084473
0,1,0.05202293395996094
0,1,0.04245615005493164
0,1,0.04574918746948242
0,1,0.044645071029663086
0,1,0.04716086387634277
0,1,0.04799389839172363
0,1,0.04660201072692871
0,1,0.0442049503326416
0,1,0.049343109130859375
0,1,0.047502994537353516
0,1,0.054306983947753906
0,1,0.04553389549255371
0,1,0.04795479774475098
0,1,0.05534505844116211
0,1,0.047013044357299805
0,1,0.05087399482727051
0,1,0.04927802085876465
0,1,0.047013044357299805
0,1,0.04904985427856445
0,1,0.039816856384277344
0,1,0.04372692108154297
0,1,0.04590797424316406
0,1,0.043512821197509766
0,1,0.04432797431945801
0,1,0.044304847717285156
0,1,0.04457592964172363
0,1,0.04731607437133789
0,1,0.04523897171020508
0,1,0.043875932693481445
0,1,0.04722309112548828
0,1,0.039336204528808594
0,1,0.04337310791015625
0,1,0.04732489585876465
0,1,0.06305694580078125
0,1,0.04662489891052246
0,1,0.04314899444580078
0,1,0.04999089241027832
0,1,0.051930904388427734
0,1,0.04267597198486328
0,1,0.037980079650878906
0,1,0.04672598838806152
0,1,0.047332048416137695
0,1,0.04996013641357422
0,1,0.048668861389160156
0,1,0.04399704933166504
0,1,0.044610023498535156
0,1,0.049738168716430664
0,1,0.044342041015625
0,1,0.04868602752685547
0,1,0.03973507881164551
0,1,0.04277205467224121
0,1,0.04478883743286133
0,1,0.04308199882507324
0,1,0.04657101631164551
0,1,0.052124977111816406
0,1,0.04493999481201172
0,1,0.055856943130493164
0,1,0.044448137283325195
0,1,0.05115103721618652
0,1,0.05032992362976074
0,1,0.048545122146606445
0,1,0.040943145751953125
0,1,0.04495882987976074
0,1,0.04610109329223633
0,1,0.05092597007751465
0,1,0.04357194900512695
0,1,0.06621289253234863
0,1,0.041558027267456055
0,1,0.044592857360839844
0,1,0.04445791244506836
0,1,0.044744014739990234
0,1,0.04509997367858887
0,1,0.04805183410644531
0,1,0.04738807678222656
0,1,0.04577803611755371
0,1,0.05645108222961426
0,1,0.04857206344604492
0,1,0.04430699348449707
0,1,0.04554104804992676
0,1,0.04896807670593262
0,1,0.04444408416748047
0,1,0.04848003387451172
0,1,0.04209113121032715
0,1,0.04421496391296387
0,1,0.04714488983154297
0,1,0.04575395584106445
0,1,0.04805898666381836
0,1,0.045966148376464844
0,1,0.04441404342651367
0,1,0.04574108123779297
0,1,0.0505671501159668
0,1,0.05654191970825195
0,1,0.04446601867675781
0,1,0.04592490196228027
0,1,0.042595863342285156
0,1,0.049102067947387695
0,1,0.05050206184387207
0,1,0.062365055084228516
0,1,0.04700493812561035
0,1,0.041075944900512695
0,1,0.04782509803771973
0,1,0.04915785789489746
0,1,0.04549098014831543
0,1,0.04705095291137695
0,1,0.04709196090698242
0,1,0.05256295204162598
0,1,0.04465603828430176
0,1,0.04617714881896973
0,1,0.03964591026306152
0,1,0.0474090576171875
0,1,0.04770207405090332
0,1,0.047463178634643555
0,1,0.04542899131774902
0,1,0.07666492462158203
0,1,0.04203486442565918
0,1,0.04449295997619629
0,1,0.04510807991027832
0,1,0.04579901695251465
0,1,0.035868167877197266
0,1,0.04918503761291504
0,1,0.04457998275756836
0,1,0.044660091400146484
0,1,0.04570508003234863
0,1,0.046415090560913086
0,1,0.04721808433532715
0,1,0.048374176025390625
0,1,0.04206991195678711
0,1,0.046278953552246094
0,1,0.04763197898864746
0,1,0.0445249080657959
0,1,0.04718804359436035
0,1,0.04509592056274414
0,1,0.044007062911987305
0,1,0.05170798301696777
0,1,0.04223203659057617
0,1,0.04745602607727051
0,1,0.046981096267700195
0,1,0.04514193534851074
0,1,0.0476689338684082
0,1,0.04811406135559082
0,1,0.04194784164428711
0,1,0.04555106163024902
0,1,0.04556393623352051
0,1,0.04669904708862305
0,1,0.05520987510681152
0,1,0.04592299461364746
0,1,0.047245025634765625
0,1,0.04184603691101074
0,1,0.0588231086730957
0,1,0.0567169189453125
0,1,0.04474902153015137
0,1,0.047467947006225586
0,1,0.0463559627532959
0,1,0.055787086486816406
0,1,0.04974699020385742
0,1,0.04428982734680176
0,1,0.04646492004394531
0,1,0.0470120906829834
0,1,0.05057096481323242
0,1,0.04884505271911621
0,1,0.04710197448730469
0,1,0.07998108863830566
0,1,0.03932309150695801
0,1,0.04300189018249512
0,1,0.04470491409301758
0,1,0.045866966247558594
0,1,0.046994924545288086
0,1,0.04528999328613281
0,1,0.047811031341552734
0,1,0.048232078552246094
0,1,0.048677921295166016
0,1,0.041893959045410156
0,1,0.04738807678222656
0,1,0.04328107833862305
0,1,0.046339988708496094
0,1,0.045530080795288086
0,1,0.042092084884643555
0,1,0.045844078063964844
0,1,0.05524396896362305
0,1,0.04853701591491699
0,1,0.05385184288024902
0,1,0.04331517219543457
0,1,0.046365976333618164
0,1,0.04376101493835449
0,1,0.04635190963745117
0,1,0.048213958740234375
0,1,0.04830193519592285
0,1,0.035108089447021484
0,1,0.04704594612121582
0,1,0.042196035385131836
0,1,0.05458998680114746
0,1,0.04676699638366699
0,1,0.04544687271118164
0,1,0.04473710060119629
0,1,0.04641985893249512
0,1,0.04380917549133301
0,1,0.04084300994873047
0,1,0.04602813720703125
0,1,0.04469704627990723
0,1,0.052232980728149414
0,1,0.047490835189819336
0,1,0.04969906806945801
0,1,0.051818132400512695
0,1,0.04755997657775879
0,1,0.04232501983642578
0,1,0.047840118408203125
0,1,0.04733681678771973
0,1,0.04819297790527344
0,1,0.07554006576538086
0,1,0.04604482650756836
0,1,0.044458866119384766
0,1,0.0492098331451416
0,1,0.045829057693481445
0,1,0.04440021514892578
0,1,0.04451799392700195
0,1,0.043540000915527344
0,1,0.04921603202819824
0,1,0.05045509338378906
0,1,0.04589700698852539
0,1,0.046391963958740234
0,1,0.04717302322387695
0,1,0.05030679702758789
0,1,0.050086021423339844
0,1,0.04873800277709961
0,1,0.05048513412475586
0,1,0.04714083671569824
0,1,0.05198097229003906
0,1,0.04934215545654297
0,1,0.04814600944519043
0,1,0.04435396194458008
0,1,0.044747114181518555
0,1,0.06490516662597656
0,1,0.04857301712036133
0,1,0.04528999328613281
0,1,0.04534506797790527
0,1,0.04618692398071289
0,1,0.05243396759033203
0,1,0.0484619140625
0,1,0.04858708381652832
0,1,0.04448294639587402
0,1,0.04601001739501953
0,1,0.04298901557922363
0,1,0.05441784858703613
0,1,0.050889015197753906
0,1,0.04453396797180176
0,1,0.04591107368469238
0,1,0.043350934982299805
0,1,0.043478965759277344
0,1,0.05330920219421387
0,1,0.04632401466369629
0,1,0.04180502891540527
0,1,0.04059004783630371
0,1,0.05187201499938965
0,1,0.0434420108795166
0,1,0.04581785202026367
0,1,0.0656280517578125
0,1,0.04449605941772461
0,1,0.0461578369140625
0,1,0.04456686973571777
0,1,0.045684099197387695
0,1,0.04374098777770996
0,1,0.04742598533630371
0,1,0.0470280647277832
0,1,0.050843000411987305
0,1,0.06006312370300293
0,1,0.04432797431945801
0,1,0.04705095291137695
0,1,0.043482065200805664
0,1,0.05373811721801758
0,1,0.04384303092956543
0,1,0.0457310676574707
0,1,0.03949785232543945
0,1,0.04461097717285156
0,1,0.047408103942871094
0,1,0.0510101318359375
0,1,0.04605889320373535
0,1,0.04482579231262207
0,1,0.044760942459106445
0,1,0.04342007637023926
0,1,0.04054117202758789
0,1,0.05083608627319336
0,1,0.04603219032287598
0,1,0.04648780822753906
0,1,0.04643702507019043
0,1,0.04753303527832031
0,1,0.048536062240600586
0,1,0.04767799377441406
0,1,0.04956316947937012
0,1,0.04533505439758301
0,1,0.048150062561035156
0,1,0.04869389533996582
0,1,0.04675602912902832
0,1,0.045468807220458984
0,1,0.047178030014038086
0,1,0.04316306114196777
0,1,0.05142807960510254
0,1,0.04811215400695801
0,1,0.045979976654052734
0,1,0.047698974609375
0,1,0.04576706886291504
0,1,0.04598689079284668
0,1,0.054472923278808594
0,1,0.07672905921936035
0,1,0.04567694664001465
0,1,0.043209075927734375
0,1,0.03543400764465332
0,1,0.04538893699645996
0,1,0.044567108154296875
0,1,0.04481387138366699
0,1,0.04787707328796387
0,1,0.048236846923828125
0,1,0.05022382736206055
0,1,0.04392886161804199
0,1,0.045951128005981445
0,1,0.04313302040100098
0,1,0.04493117332458496
0,1,0.046911001205444336
0,1,0.04864907264709473
0,1,0.046339988708496094
0,1,0.04201984405517578
0,1,0.04730796813964844
0,1,0.05019092559814453
0,1,0.056899070739746094
0,1,0.04450583457946777
0,1,0.04722189903259277
0,1,0.04063105583190918
0,1,0.04970097541809082
0,1,0.048525094985961914
0,1,0.04883599281311035
0,1,0.05444979667663574
0,1,0.04110312461853027
0,1,0.04807901382446289
0,1,0.04935884475708008
0,1,0.0470890998840332
0,1,0.04455399513244629
0,1,0.04329705238342285
0,1,0.04567408561706543
0,1,0.05220389366149902
0,1,0.04686594009399414
0,1,0.04574990272521973
0,1,0.04447293281555176
0,1,0.047132015228271484
0,1,0.044342994689941406
0,1,0.060111045837402344
0,1,0.045050859451293945
0,1,0.044342041015625
0,1,0.0473330020904541
0,1,0.04946017265319824
0,1,0.047875165939331055
0,1,0.04451394081115723
0,1,0.07645487785339355
0,1,0.04448103904724121
0,1,0.04528307914733887
0,1,0.04582095146179199
0,1,0.044500112533569336
0,1,0.04342389106750488
0,1,0.04671907424926758
0,1,0.04884791374206543
0,1,0.049794912338256836
0,1,0.04402494430541992
0,1,0.04659914970397949
0,1,0.04586195945739746
0,1,0.043238162994384766
0,1,0.047044992446899414
0,1,0.04820895195007324
0,1,0.04989290237426758
0,1,0.05479288101196289
0,1,0.04754805564880371
0,1,0.04780101776123047
0,1,0.058915138244628906
0,1,0.04191398620605469
0,1,0.04191398620605469
0,1,0.04692792892456055
0,1,0.04743504524230957
0,1,0.05488181114196777
0,1,0.04586315155029297
0,1,0.044883012771606445
0,1,0.043298959732055664
0,1,0.04505300521850586
0,1,0.04733395576477051
0,1,0.04525184631347656
0,1,0.046957969665527344
0,1,0.04117894172668457
0,1,0.045760154724121094
0,1,0.05080389976501465
0,1,0.04661202430725098
0,1,0.044284820556640625
0,1,0.0470728874206543
0,1,0.040776968002319336
0,1,0.04880785942077637
0,1,0.05176496505737305
0,1,0.04586601257324219
0,1,0.05368614196777344
0,1,0.04704904556274414
0,1,0.05081987380981445
0,1,0.04850196838378906
0,1,0.0436248779296875
0,1,0.05518603324890137
0,1,0.044435977935791016
0,1,0.04567384719848633
0,1,0.04448890686035156
0,1,0.04485917091369629
0,1,0.04195904731750488
0,1,0.04313182830810547
0,1,0.045915842056274414
0,1,0.05067014694213867
0,1,0.054189205169677734
0,1,0.03839898109436035
0,1,0.045886993408203125
0,1,0.04456901550292969
0,1,0.046646833419799805
0,1,0.04983401298522949
0,1,0.04608011245727539
0,1,0.06006312370300293
0,1,0.041532039642333984
0,1,0.04880213737487793
0,1,0.0529170036315918
0,1,0.04322385787963867
0,1,0.044547080993652344
0,1,0.04454302787780762
0,1,0.04694199562072754
0,1,0.04756593704223633
0,1,0.045616865158081055
0,1,0.04581785202026367
0,1,0.04717898368835449
0,1,0.04488778114318848
0,1,0.047699928283691406
0,1,0.04988598823547363
0,1,0.04227113723754883
0,1,0.04477810859680176
0,1,0.04298114776611328
0,1,0.04716897010803223
0,1,0.04984688758850098
0,1,0.05173611640930176
0,1,0.04342985153198242
0,1,0.0470578670501709
0,1,0.045841217041015625
0,1,0.04503989219665527
0,1,0.05082106590270996
0,1,0.0434870719909668
0,1,0.042112112045288086
0,1,0.04432511329650879
0,1,0.046942949295043945
0,1,0.04825592041015625
0,1,0.046083927154541016
0,1,0.05840492248535156
0,1,0.04114699363708496
0,1,0.04513883590698242
0,1,0.043144941329956055
0,1,0.04435086250305176
0,1,0.04467916488647461
0,1,0.04485201835632324
0,1,0.0405430793762207
0,1,0.045668840408325195
0,1,0.054245948791503906
0,1,0.04812908172607422
0,1,0.05332303047180176
0,1,0.0492398738861084
0,1,0.047363996505737305
0,1,0.048407793045043945
0,1,0.04443693161010742
0,1,0.04469704627990723
0,1,0.037335872650146484
0,1,0.04577493667602539
0,1,0.04739809036254883
0,1,0.04638409614562988
0,1,0.045545101165771484
0,1,0.044983863830566406
0,1,0.04395103454589844
0,1,0.05031394958496094
0,1,0.04989981651306152
0,1,0.0491640567779541
0,1,0.043212890625
0,1,0.047193050384521484
0,1,0.04378700256347656
0,1,0.05570411682128906
0,1,0.046639204025268555
0,1,0.0641028881072998
0,1,0.04989480972290039
0,1,0.046785831451416016
0,1,0.04543900489807129
0,1,0.04586505889892578
0,1,0.046035051345825195
0,1,0.045651912689208984
0,1,0.04708099365234375
0,1,0.051930904388427734
0,1,0.043066978454589844
0,1,0.045567989349365234
0,1,0.04575514793395996
0,1,0.04511690139770508
0,1,0.045542001724243164
0,1,0.05654716491699219
0,1,0.07584381103515625
0,1,0.047003984451293945
0,1,0.04875683784484863
0,1,0.04197883605957031
0,1,0.044233083724975586
0,1,0.043482065200805664
0,1,0.04397296905517578
0,1,0.04774808883666992
0,1,0.04847908020019531
0,1,0.07178902626037598
0,1,0.03926897048950195
0,1,0.047473907470703125
0,1,0.044172048568725586
0,1,0.04218792915344238
0,1,0.05855989456176758
0,1,0.04579496383666992
0,1,0.04462003707885742
0,1,0.04506397247314453
0,1,0.04974198341369629
0,1,0.05083894729614258
0,1,0.04609799385070801
0,1,0.0465390682220459
0,1,0.04462790489196777
0,1,0.042044878005981445
0,1,0.05201292037963867
0,1,0.05372810363769531
0,1,0.0653848648071289
0,1,0.0472109317779541
0,1,0.04396700859069824
0,1,0.04635500907897949
0,1,0.047471046447753906
0,1,0.04437518119812012
0,1,0.03940105438232422
0,1,0.04731297492980957
0,1,0.04829716682434082
0,1,0.04680800437927246
0,1,0.04173994064331055
0,1,0.045094966888427734
0,1,0.04732394218444824
0,1,0.04534602165222168
0,1,0.05422496795654297
0,1,0.044454097747802734
0,1,0.047722816467285156
0,1,0.047139883041381836
0,1,0.050193071365356445
0,1,0.04863381385803223
0,1,0.04707002639770508
0,1,0.09135317802429199
0,1,0.039192914962768555
0,1,0.03577113151550293
0,1,0.04706907272338867
0,1,0.045786142349243164
0,1,0.04202985763549805
0,1,0.045085906982421875
0,1,0.04599595069885254
0,1,0.05078697204589844
0,1,0.0444948673248291
0,1,0.04605507850646973
0,1,0.045883893966674805
0,1,0.03954887390136719
0,1,0.05116891860961914
0,1,0.05710411071777344
0,1,0.0444178581237793
0,1,0.047384023666381836
0,1,0.04773306846618652
0,1,0.05096793174743652
0,1,0.054489850997924805
0,1,0.04859495162963867
0,1,0.04464602470397949
0,1,0.034317970275878906
0,1,0.037374019622802734
0,1,0.05142784118652344
0,1,0.044996023178100586
0,1,0.044569969177246094
0,1,0.043152809143066406
0,1,0.04789614677429199
0,1,0.047616004943847656
0,1,0.057054996490478516
0,1,0.04476189613342285
0,1,0.0397031307220459
0,1,0.04577493667602539
0,1,0.051878929138183594
0,1,0.05083298683166504
0,1,0.04640913009643555
0,1,0.054064035415649414
0,1,0.045968055725097656
0,1,0.05178213119506836
0,1,0.05104398727416992
0,1,0.04342293739318848
0,1,0.05613899230957031
0,1,0.04577779769897461
0,1,0.053716182708740234
0,1,0.046814918518066406
0,1,0.04767799377441406
0,1,0.05130290985107422
0,1,0.043209075927734375
0,1,0.042025089263916016
0,1,0.04610085487365723
0,1,0.044303178787231445
0,1,0.04333996772766113
0,1,0.045822858810424805
0,1,0.04587101936340332
0,1,0.04793715476989746
0,1,0.056485891342163086
0,1,0.04544496536254883
0,1,0.044757843017578125
0,1,0.047135114669799805
0,1,0.04842090606689453
0,1,0.0477900505065918
0,1,0.04796099662780762
0,1,0.055142879486083984
0,1,0.04729199409484863
0,1,0.0505681037902832
0,1,0.04812312126159668
0,1,0.040454864501953125
0,1,0.03946805000305176
0,1,0.04445600509643555
0,1,0.04633903503417969
0,1,0.047000885009765625
0,1,0.04661989212036133
0,1,0.0434260368347168
0,1,0.038725852966308594
0,1,0.04597187042236328
0,1,0.04878711700439453
0,1,0.04974007606506348
0,1,0.0485081672668457
0,1,0.0420069694519043
0,1,0.04737591743469238
0,1,0.04409503936767578
0,1,0.050662994384765625
0,1,0.04817390441894531
0,1,0.04958295822143555
0,1,0.04439997673034668
0,1,0.04445004463195801
0,1,0.04667782783508301
0,1,0.05358386039733887
0,1,0.04332304000854492
0,1,0.044464111328125
0,1,0.04697299003601074
0,1,0.05186891555786133
0,1,0.04984593391418457
0,1,0.0483248233795166
0,1,0.0483090877532959
0,1,0.0635221004486084
0,1,0.045899152755737305
0,1,0.03809213638305664
0,1,0.045465946197509766
0,1,0.04495501518249512
0,1,0.04585099220275879
0,1,0.04593706130981445
0,1,0.05083298683166504
0,1,0.04236102104187012
0,1,0.0468599796295166
0,1,0.043087005615234375
0,1,0.04705500602722168
0,1,0.042623043060302734
0,1,0.04623889923095703
0,1,0.04834318161010742
0,1,0.039724111557006836
0,1,0.04258298873901367
0,1,0.048288822174072266
0,1,0.04850506782531738
0,1,0.0398099422454834
0,1,0.04067587852478027
0,1,0.040778160095214844
0,1,0.044187068939208984
0,1,0.04771304130554199
0,1,0.0498049259185791
0,1,0.04499697685241699
0,1,0.04592084884643555
0,1,0.043630123138427734
0,1,0.04714703559875488
0,1,0.05324077606201172
0,1,0.039402008056640625
0,1,0.0433349609375
0,1,0.04604911804199219
0,1,0.04554295539855957
0,1,0.046301841735839844
0,1,0.05057191848754883
0,1,0.0457000732421875
0,1,0.04532003402709961
0,1,0.047116994857788086
0,1,0.05263805389404297
0,1,0.04972195625305176
0,1,0.0436701774597168
0,1,0.047312021255493164
0,1,0.04730582237243652
0,1,0.042070865631103516
0,1,0.04198098182678223
0,1,0.051776885986328125
0,1,0.07467484474182129
0,1,0.0432589054107666
0,1,0.0435328483581543
0,1,0.04466390609741211
0,1,0.04560494422912598
0,1,0.03812003135681152
0,1,0.04495716094970703
0.001,1,0.046066999435424805
0.001,1,0.05237317085266113
0.001,1,0.0509641170501709
0.001,1,0.04595780372619629
0.001,1,0.04707813262939453
0.001,1,0.046331167221069336
0.001,1,0.048870086669921875
0.001,1,0.05646705627441406
0.001,1,0.04626107215881348
0.001,1,0.045912981033325195
0.001,1,0.04734182357788086
0.001,1,0.04586005210876465
0.001,1,0.059311866760253906
0.001,1,0.04124808311462402
0.001,1,0.04438900947570801
0.001,1,0.044219970703125
0.001,1,0.04915881156921387
0.001,1,0.048879146575927734
0.001,1,0.04794812202453613
0.001,1,0.05059003829956055
0.001,1,0.04715991020202637
0.001,1,0.04484891891479492
0.001,1,0.05125308036804199
0.001,1,0.042227983474731445
0.001,1,0.040802001953125
0.001,1,0.046341896057128906
0.001,1,0.0470738410949707
0.001,1,0.048419952392578125
0.001,1,0.040144920349121094
0.001,1,0.045890092849731445
0.001,1,0.04595613479614258
0.001,1,0.044450998306274414
0.001,1,0.05420398712158203
0.001,1,0.04709482192993164
0.001,1,0.043129920959472656
0.001,1,0.03815197944641113
0.001,1,0.04453420639038086
0.001,1,0.05338597297668457
0.001,1,0.03996992111206055
0.001,1,0.038353919982910156
0.001,1,0.08965802192687988
0.001,1,0.044377803802490234
0.001,1,0.04762911796569824
0.001,1,0.045641183853149414
0.001,1,0.043200016021728516
0.001,1,0.04348397254943848
0.001,1,0.04587697982788086
0.001,1,0.04670000076293945
0.001,1,0.04878497123718262
0.001,1,0.04490208625793457
0.001,1,0.04347109794616699
0.001,1,0.04718899726867676
0.001,1,0.05011796951293945
0.001,1,0.0485081672668457
0.001,1,0.04382610321044922
0.001,1,0.04670000076293945
0.001,1,0.04410600662231445
0.001,1,0.04624009132385254
0.001,1,0.04863309860229492
0.001,1,0.05192303657531738
0.001,1,0.04749894142150879
0.001,1,0.04604816436767578
0.001,1,0.04442095756530762
0.001,1,0.04072690010070801
0.001,1,0.04696917533874512
